,Unnamed: 0,Double record?,qid,Sarwiki,P418,P34,Unnamed: 5,Unnamed: 6,Senwiki,P671,P34.1,Wikidata_qid,Wikidata2,Len,Den,P2,P2.1,P131,P131.1,lat_lon_P48,P670,qal18,wik_en_x,sv.wiki,wik_tr_x,Description,anc_name_x,lat_wgs1984_x,lon_wgs1984_x,accuracy_x,qid.1,"cdli_legacy_""Len""",cdli_provenience_id_P694,transciption_name,language,tr_name,ara_name_x,arm_name_x,fas_name_x,geo_name_x,gre_name_x,heb_name_x,rus_name_x,pleiades_id_P671,osm_id,osm_type,site_id_x,geonames_id,Unnamed: 47,wik_ara_x,wik_fas_x,wik_gre_x,wik_heb_x,wik_en.1,lan,qid.2,"qid,Len,Lfr,Lde,Den,P2,P2,P131,P131,P48,P670,qal18",place,link,placeLabel,site_id_y,cdli_provenience_id,accuracy_y,anc_name_y,transc_name,ara_name_y,arm_name_y,fas_name_y,geo_name_y,gre_name_y,heb_name_y,rus_name_y,legacy_name,pleiades_url,osm_url,geonames_url,wik_en_y,wik_ara_y,wik_fas_y,wik_gre_y,wik_heb_y,wik_tr_y,rla_url,wikidata_url,lon_wgs1984_y,lat_wgs1984_y,geometry,_merge
485,33.0,,Q389927,شوروباك,96781.0,,,, Shuruppak ,326150788.0,ar:تل فارا,Q392725,,Tall Fārā,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@31.7772/45.5113,Tall Fārā,Q389598,https://en.wikipedia.org/wiki/Shuruppak,,,ancient location and modern archeologoical excavation site,Šuruppak,31.7772,45.5113,3.0,Q389927,"""Šuruppak (mod. Fara)""","""""""""54""""""""",Tall Fārā,Arabic,,تل فارا,,,,,,,326150788.0,2482345266.0,node,SUR,96781.0,Q392725,https://ar.wikipedia.org/wiki/شوروباك,,,,https://en.wikipedia.org/wiki/Shuruppak,,,",""Tall Fārā"",""Tall Fārā"",""Tall Fārā"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@31.7772/45.5113,""""""Tall Fārā"""""",Q389598",Q389948,Q165841,Kar-Tukulti-Ninurta,SUR,54,3,Šuruppak,Tall Fārā,تل فارا,,,,,,,Šuruppak (mod. Fara),https://pleiades.stoa.org/places/326150788,https://www.openstreetmap.org/node/2482345266,https://www.geonames.org/96781,https://en.wikipedia.org/wiki/Shuruppak,https://ar.wikipedia.org/wiki/شوروباك,,,,,http://publikationen.badw.de/de/rla/index#11272,https://wikidata.org/wiki/Q392725,45.5113,31.7772,,both
486,7.0,,Q389723,,6687956.0,fa:شوش,,, Susa ,912936.0,,Q180773,,Shūsh,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@32.1895/48.2569,Shūsh,Q389601,https://en.wikipedia.org/wiki/Susa,,,ancient location and modern archeologoical excavation site,Susa,32.1895,48.2569,3.0,Q389723,"""Susa (mod. Shush)""","""""""""12""""""""",Shūsh,Farsi,,,,شوش,,,,,912936.0,378357184.0,way,SUS,6687956.0,Q180773,,https://fa.wikipedia.org/wiki/شوش_(شهر_باستانی),,,https://en.wikipedia.org/wiki/Susa,,,",""Shūsh"",""Shūsh"",""Shūsh"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@32.1895/48.2569,""""""Shūsh"""""",Q389601",Q91761,Q163490,Sidon,SUS,12,3,Susa,Shūsh,,,شوش,,,,,Susa (mod. Shush),https://pleiades.stoa.org/places/912936,https://www.openstreetmap.org/way/378357184,https://www.geonames.org/6687956,https://en.wikipedia.org/wiki/Susa,,https://fa.wikipedia.org/wiki/شوش_(شهر_باستانی),,,,,https://wikidata.org/wiki/Q180773,48.2569,32.1895,,both
487,98.0,,Q389768,,,,,, Sweyhat ,,,,,Tall Suwaiyhat,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.2734/38.2538,Tall Suwaiyhat,Q389598,https://en.wikipedia.org/wiki/Sweyhat,,,ancient location and modern archeologoical excavation site,Unknown,36.2734,38.2538,3.0,Q389768,"""uncertain (mod. Tell Sweyhat)""","""""""""156""""""""",Tall Suwaiyhat,Arabic,,Unknown,,,,,,,,,,SWE,,,,,,,https://en.wikipedia.org/wiki/Sweyhat,,,",""Tall Suwaiyhat"",""Tall Suwaiyhat"",""Tall Suwaiyhat"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.2734/38.2538,""""""Tall Suwaiyhat"""""",Q389598",,,,SWE,156,3,,Tall Suwaiyhat,,,,,,,,uncertain (mod. Tell Sweyhat),,,,https://en.wikipedia.org/wiki/Sweyhat,,,,,,,https://wikidata.org/wiki/Q1986456,38.2538,36.2734,,both
488,219.0,,Q389985,,285461.0,,,,,,ar:سعد وسعيد,,,Sa‘ad wa Sa‘ayd,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@29.4303/48.2779,Sa‘ad wa Sa‘ayd,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,29.4303,48.2779,3.0,Q389985,"""uncertain (mod. Failaka)""","""""""""410""""""""",Sa‘ad wa Sa‘ayd,Arabic,,سعد وسعيد,,,,,,,,,,SWS,285461.0,,,,,,,,,",""Sa‘ad wa Sa‘ayd"",""Sa‘ad wa Sa‘ayd"",""Sa‘ad wa Sa‘ayd"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@29.4303/48.2779,""""""Sa‘ad wa Sa‘ayd"""""",Q389598",,,,SWS,410,3,,Sa‘ad wa Sa‘ayd,سعد وسعيد,,,,,,,uncertain (mod. Failaka),,,https://www.geonames.org/285461,,,,,,,,,48.2779,29.4303,,both
489,460.0,,Q389908,,,,,,,,ar:تل سيانو,,,Tall Siānū,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@35.3653/36.0028,Tall Siānū,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,35.3653,36.0028,3.0,Q389908,,,Tall Siānū,Arabic,,تل سيانو,,,,,,,,,,SYA,,,,,,,,,,",""Tall Siānū"",""Tall Siānū"",""Tall Siānū"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@35.3653/36.0028,""""""Tall Siānū"""""",Q389598",,,,SYA,0,3,,Tall Siānū,تل سيانو,,,,,,,,,,,,,,,,,,,36.0028,35.3653,,both
490,175.0,,Q389934,تل_ليلان,8449936.0,,,, Tell Leilan ,223856813.0,ar:تل ليلان,Q588192,,Tall Laiylān,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.9579/41.5069,Tall Laiylān,Q389598,https://en.wikipedia.org/wiki/Tell_Leilan,,,ancient location and modern archeologoical excavation site,Šubat-Enlil,36.9579,41.5069,3.0,Q389934,"""Šubat-Enlil (mod. Leilan)""","""""""""289""""""""",Tall Laiylān,Arabic,,تل ليلان,,,,,,,223856813.0,373936354.0,way,SZE,8449936.0,Q588192,https://ar.wikipedia.org/wiki/تل_ليلان,,,,https://en.wikipedia.org/wiki/Tell_Leilan,,,",""Tall Laiylān"",""Tall Laiylān"",""Tall Laiylān"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.9579/41.5069,""""""Tall Laiylān"""""",Q389598",Q389891,Q1658146,Tell Beydar,SZE,289,3,Šubat-Enlil,Tall Laiylān,تل ليلان,,,,,,,Šubat-Enlil (mod. Leilan),https://pleiades.stoa.org/places/223856813,https://www.openstreetmap.org/way/373936354,https://www.geonames.org/8449936,https://en.wikipedia.org/wiki/Tell_Leilan,https://ar.wikipedia.org/wiki/تل_ليلان,,,,,,https://wikidata.org/wiki/Q588192,41.5069,36.9579,,both
491,212.0,,Q389912,,,,,, Tell Shemshara ,,ar:تل شمشارة,Q2273816,,Tall Shimshārah,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.2016/44.9384,Tall Shimshārah,Q389598,https://en.wikipedia.org/wiki/Tell_Shemshara,,,ancient location and modern archeologoical excavation site,Šušarra,36.2016,44.9384,3.0,Q389912,"""Susarra (mod. Tell Shemshara)""","""""""""401""""""""",Tall Shimshārah,Arabic,,تل شمشارة,,,,,,,,3523800857.0,node,SZU,,Q2273816,,,,,https://en.wikipedia.org/wiki/Tell_Shemshara,,,",""Tall Shimshārah"",""Tall Shimshārah"",""Tall Shimshārah"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.2016/44.9384,""""""Tall Shimshārah"""""",Q389598",Q389617,Q951439,Faqous,SZU,401,3,Šušarra,Tall Shimshārah,تل شمشارة,,,,,,,Susarra (mod. Tell Shemshara),,https://www.openstreetmap.org/node/3523800857,,https://en.wikipedia.org/wiki/Tell_Shemshara,,,,,,,https://wikidata.org/wiki/Q2273816,44.9384,36.2016,,both
492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAA,0,2,,Tulūl Abū ‘Aẓam,تل ابو عظم,,,,,,,Tulul 'Abu Adham,https://pleiades.stoa.org/places/894160,,,,,,,,,,,45.0230,32.3104,,right_only
493,22.0,,Q389915,,163833.0,,,,,874754.0,ar:تل طابان,,,Tall Ṭābān,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.3362/40.7878,Tall Ṭābān,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,36.3362,40.7878,3.0,Q389915,"""uncertain (mod. Tell Taban)""","""""""""34""""""""",Tall Ṭābān,Arabic,,تل طابان,,,,,,,874754.0,3377400743.0,node,TAB,163833.0,,,,,,,,,",""Tall Ṭābān"",""Tall Ṭābān"",""Tall Ṭābān"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.3362/40.7878,""""""Tall Ṭābān"""""",Q389598",,,,TAB,34,3,,Tall Ṭābān,تل طابان,,,,,,,uncertain (mod. Tell Taban),https://pleiades.stoa.org/places/874754,https://www.openstreetmap.org/node/3377400743,https://www.geonames.org/163833,,,,,,,,,40.7878,36.3362,,both
494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAD,0,1,,Tulūl ‘Adāy,تلول عداي,,,,,,,Tell Aday,,,,,,,,,,,,45.0488,32.3113,,right_only
495,391.0,,Q389699,,38369.0,fa:تل افغاني‎,,,,,,,,Tall Afghanī,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@31.4883/51.1321,Tall Afghanī,Q389601,,,,ancient location and modern archeologoical excavation site,Unknown,31.4883,51.1321,3.0,Q389699,,,Tall Afghanī,Farsi,,,,تل افغاني‎,,,,,,4540942989.0,node,TAF,38369.0,,,,,,,,,",""Tall Afghanī"",""Tall Afghanī"",""Tall Afghanī"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@31.4883/51.1321,""""""Tall Afghanī"""""",Q389601",,,,TAF,0,3,,Tall Afghanī,,,تل افغاني‎,,,,,,,https://www.openstreetmap.org/node/4540942989,https://www.geonames.org/38369,,,,,,,,,51.1321,31.4883,,both
496,428.0,,Q389772,,,,,,,,,,,Tall al-‘Agāmiyya,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@35.2249/43.4304,Tall al-‘Agāmiyya,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,35.2249,43.4304,1.0,Q389772,,,Tall al-‘Agāmiyya,Arabic,,Unknown,,,,,,,,,,TAG,,,,,,,,,,",""Tall al-‘Agāmiyya"",""Tall al-‘Agāmiyya"",""Tall al-‘Agāmiyya"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@35.2249/43.4304,""""""Tall al-‘Agāmiyya"""""",Q389598",,,,TAG,0,1,,Tall al-‘Agāmiyya,,,,,,,,,,,,,,,,,,,,43.4304,35.2249,,both
497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAK,0,1,,Tulūl al-Khāldiyah,تلول الخالدية,,,,,,,Tulul al-Khaldiah,,,,,,,,,,,,44.7009,32.2504,,right_only
498,321.0,,Q389615,صان_الحجر_القبلية,349654.0,,,, Tanis ,27236.0,ar:صان الحجر,Q210598,,Tanis,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@30.9746/31.8845,Ṣan al-Hagar,Q389598,https://en.wikipedia.org/wiki/Tanis,,,Human settlement in Egypt,Unknown,30.9746,31.8845,3.0,Q389615,,,Ṣan al-Hagar,Arabic,,صان الحجر,,,,,,,27236.0,188053938.0,way,TAN,349654.0,Q210598,https://ar.wikipedia.org/wiki/صان_الحجر_القبلية,,,,https://en.wikipedia.org/wiki/Tanis,Turkish,Q246325,",""Tanis"",""Tanis"",""Tanis"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@30.9746/31.8845,""""""Ṣan al-Hagar"""""",Q389598",Q389612,Q3517370,Tell El-Dab'a,TAN,0,3,,Ṣan al-Hagar,صان الحجر,,,,,,,,https://pleiades.stoa.org/places/27236,https://www.openstreetmap.org/way/188053938,https://www.geonames.org/349654,https://en.wikipedia.org/wiki/Tanis,https://ar.wikipedia.org/wiki/صان_الحجر_القبلية,,,,,,https://wikidata.org/wiki/Q210598,31.8845,30.9746,,both
499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAR,0,1,,Yalındüz,,,,,,,,,,https://www.openstreetmap.org/node/2296675539,https://www.geonames.org/6969129,,,,,,"https://tr.wikipedia.org/wiki/Yalındüz,_Muradiye",,https://wikidata.org/wiki/Q6540286,43.7195,38.9476,,right_only
500,571.0,,Q390157,,299793.0,,,,,,,,,Taşburun,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@39.9799/44.246,Taşburun,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,39.9799,44.246,2.0,Q390157,,,Taşburun,Turkish,,,,,,,,,,1951322177.0,node,TAS,299793.0,,,,,,,,,",""Taşburun"",""Taşburun"",""Taşburun"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@39.9799/44.246,""""""Taşburun"""""",Q246325",,,,TAS,0,2,,Taşburun,,,,,,,,,,https://www.openstreetmap.org/node/1951322177,https://www.geonames.org/299793,,,,,,,,,44.2460,39.9799,,both
501,400.0,,Q389725,,,fa:طاس تپه,,,,,,,,Ṭashtepe,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@37.0499/45.5666,Ṭashtepe,Q389601,,,,ancient location and modern archeologoical excavation site,Unknown,37.0499,45.5666,1.0,Q389725,,,Ṭashtepe,Farsi,,,,طاس تپه,,,,,,,,TAT,,,,,,,,,,",""Ṭashtepe"",""Ṭashtepe"",""Ṭashtepe"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@37.0499/45.5666,""""""Ṭashtepe"""""",Q389601",,,,TAT,0,1,,Ṭashtepe,,,طاس تپه,,,,,,,,,,,,,,,,,45.5666,37.0499,,both
502,480.0,,Q389997,,,,,,,,ar:طويلان,,,Ṭawīlān,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@30.3313/35.4848,Ṭawīlān,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,30.3313,35.4848,2.0,Q389997,,,Ṭawīlān,Arabic,,طويلان,,,,,,,,,,TAW,,,,,,,,,,",""Ṭawīlān"",""Ṭawīlān"",""Ṭawīlān"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@30.3313/35.4848,""""""Ṭawīlān"""""",Q389598",,,,TAW,0,2,,Ṭawīlān,طويلان,,,,,,,,,,,,,,,,,,,35.4848,30.3313,,both
503,53.0,,Q389916,,438034.0,,Strwiki,Tell Tayinat, Tell Tayinat ,913163220.0,ar:تل طعينات,Q907974,,Tall Ṭa‘iynāt,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.2482/36.3759,Tall Ṭa‘iynāt,Q389598,https://en.wikipedia.org/wiki/Tell_Tayinat,,tr.wikipedia.org/wiki/Tell_Tayinat,ancient location and modern archeologoical excavation site,Unknown,36.2482,36.3759,3.0,Q389916,"""uncertain (mod. Tell Ta'ynat) : Unqi (mod. Tell Tayinat)""","""""""""90""""""""",Tall Ṭa‘iynāt,Arabic,,تل طعينات,,,,,,,913163220.0,144313133.0,way,TAY,438034.0,Q907974,,,,,https://en.wikipedia.org/wiki/Tell_Tayinat,,,",""Tall Ṭa‘iynāt"",""Tall Ṭa‘iynāt"",""Tall Ṭa‘iynāt"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.2482/36.3759,""""""Tall Ṭa‘iynāt"""""",Q389598",Q390056,Q1347916,Sultantepe,TAY,90,3,,Tall Ṭa‘iynāt,تل طعينات,,,,,,,uncertain (mod. Tell Ta'ynat) : Unqi (mod. Tell Tayinat),https://pleiades.stoa.org/places/913163220,https://www.openstreetmap.org/way/144313133,https://www.geonames.org/438034,https://en.wikipedia.org/wiki/Tell_Tayinat,,,,,https://tr.wikipedia.org/wiki/Tell_Tayinat,,https://wikidata.org/wiki/Q907974,36.3759,36.2482,,both
504,91.0,,Q389949,,6759615.0,,,,,,ar:تلول البقرات,,,Tulūl al-Baqarāt,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@32.3361/45.7239,Tulūl al-Baqarāt,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,32.3361,45.7239,3.0,Q389949,"""uncertain (mod. Tell al-Diba'i)""","""""""""148""""""""",Tulūl al-Baqarāt,Arabic,,تلول البقرات,,,,,,,,2484044587.0,node,TBA,6759615.0,,,,,,,,,",""Tulūl al-Baqarāt"",""Tulūl al-Baqarāt"",""Tulūl al-Baqarāt"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@32.3361/45.7239,""""""Tulūl al-Baqarāt"""""",Q389598",,,,TBA,0,3,,Tulūl al-Baqarāt,تلول البقرات,,,,,,,,,https://www.openstreetmap.org/node/2484044587,https://www.geonames.org/6759615,,,,,,,,,45.7239,32.3361,,both
505,350.0,,Q389641,,293388.0,,,, Tell Beit Mirsim ,,,,,Tel Beth Mirsim,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@31.4557/34.9105,Tel Beth Mirsim,Q389600,https://en.wikipedia.org/wiki/Tell_Beit_Mirsim,,,Human settlement in Israel,Unknown,31.4557,34.9105,1.0,Q389641,,,Tel Beth Mirsim,Hebrew,,,,,,,תל בית מירשם,,,,,TBM,293388.0,,,,,https://he.wikipedia.org/wiki/תל_בית_מירסים,https://en.wikipedia.org/wiki/Tell_Beit_Mirsim,,,",""Tel Beth Mirsim"",""Tel Beth Mirsim"",""Tel Beth Mirsim"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@31.4557/34.9105,""""""Tel Beth Mirsim"""""",Q389600",,,,TBM,0,1,,Tel Beth Mirsim,,,,,,תל בית מירשם,,,,,https://www.geonames.org/293388,https://en.wikipedia.org/wiki/Tell_Beit_Mirsim,,,,https://he.wikipedia.org/wiki/תל_בית_מירסים,,,https://wikidata.org/wiki/Q2402197,34.9105,31.4557,,both
506,46.0,,Q389834,,389087.0,,,, Tall Barmi ,,ar:تپه برمی,,,Tapah Barmī,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@31.2413/49.589,Tapah Barmī,Q389598,https://en.wikipedia.org/wiki/Tall_Barmi,,,ancient location and modern archeologoical excavation site,Unknown,31.2413,49.589,3.0,Q389834,"""uncertain (mod. Tappeh Bormi)""","""""""""77""""""""",Tapah Barmī,Arabic,,تپه برمی,,,,,,,,4471106114.0,node,TBO,389087.0,,,https://fa.wikipedia.org/wiki/تل%E2%80%8Cبرمی,,,https://en.wikipedia.org/wiki/Tall_Barmi,,,",""Tapah Barmī"",""Tapah Barmī"",""Tapah Barmī"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@31.2413/49.589,""""""Tapah Barmī"""""",Q389598",,,,TBO,77,3,,Tapah Barmī,تپه برمی,,,,,,,uncertain (mod. Tappeh Bormi),,https://www.openstreetmap.org/node/4471106114,https://www.geonames.org/389087,https://en.wikipedia.org/wiki/Tall_Barmi,,https://fa.wikipedia.org/wiki/تل%E2%80%8Cبرمی,,,,,,49.5890,31.2413,,both
507,188.0,,Q389846,تل_برسيب,163733.0,,,, Til Barsip ,658410.0,ar:تل أحمر,,,Tall Aḥmar,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.6743/38.1209,Tall Aḥmar,Q389598,https://en.wikipedia.org/wiki/Til_Barsip,,,ancient location and modern archeologoical excavation site,Unknown,36.6743,38.1209,3.0,Q389846,"""Til Barsip (mod. Tell Ahmar)""","""""""""304""""""""",Tall Aḥmar,Arabic,,تل أحمر,,,,,,,658410.0,330831722.0,way,TBP,163733.0,,https://ar.wikipedia.org/wiki/تل_برسيب,,,,https://en.wikipedia.org/wiki/Til_Barsip,,,",""Tall Aḥmar"",""Tall Aḥmar"",""Tall Aḥmar"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.6743/38.1209,""""""Tall Aḥmar"""""",Q389598",,,,TBP,304,3,,Tall Aḥmar,تل أحمر,,,,,,,Til Barsip (mod. Tell Ahmar),https://pleiades.stoa.org/places/658410,https://www.openstreetmap.org/way/330831722,https://www.geonames.org/163733,https://en.wikipedia.org/wiki/Til_Barsip,https://ar.wikipedia.org/wiki/تل_برسيب,,,,,,https://wikidata.org/wiki/Q176458,38.1209,36.6743,,both
508,381.0,,Q389675,,,,,,,,ar:طابور,,,Tabor,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@32.6714/35.4147,Tabor,Q389600,,,,ancient location and modern archeologoical excavation site,Unknown,32.6714,35.4147,1.0,Q389675,,,Tabor,Hebrew,,طابور,,,,,תבור,,,,,TBR,,,,,,,,,,",""Tabor"",""Tabor"",""Tabor"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@32.6714/35.4147,""""""Tabor"""""",Q389600",,,,TBR,0,1,,Tabor,طابور,,,,,תבור,,,,,,,,,,,,,,35.4147,32.6714,,both
509,439.0,,Q389786,,,,,,,,,,,Tell Ba'arura Shargi,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@30.9786/46.1685,Tell Ba'arura Shargi,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,30.9786,46.1685,3.0,Q389786,,,Tell Ba'arura Shargi,Arabic,,Unknown,,,,,,,,,,TBS,,,,,,,,,,",""Tell Ba'arura Shargi"",""Tell Ba'arura Shargi"",""Tell Ba'arura Shargi"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@30.9786/46.1685,""""""Tell Ba'arura Shargi"""""",Q389598",,,,TBS,0,1,,Tell Ba'arura Shargi,,,,,,,,,,,,,,,,,,,,46.1685,30.9786,,both
510,153.0,,Q389918,,442151.0,,,,P671,111343632.0,ar:تل عبطة,,,Tall ‘Abṭah,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@35.9432/42.5619,Tall ‘Abṭah,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,35.9432,42.5619,3.0,Q389918,"""uncertain (mod. Tell Abta)""","""""""""257""""""""",Tall ‘Abṭah,Arabic,,تل عبطة,,,,,,,111343632.0,,,TBT,442151.0,,,,,,,,,",""Tall ‘Abṭah"",""Tall ‘Abṭah"",""Tall ‘Abṭah"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@35.9432/42.5619,""""""Tall ‘Abṭah"""""",Q389598",,,,TBT,257,3,,Tall ‘Abṭah,تل عبطة,,,,,,,uncertain (mod. Tell Abta),https://pleiades.stoa.org/places/111343632,,https://www.geonames.org/442151,,,,,,,,,42.6045,35.8927,,both
511,92.0,,Q389775,,,,,,,678313544.0,,,,Tall al-Dhiba‘i,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@33.3229/44.4823,Tall al-Dhiba‘i,Q389598,,,,ancient location and modern archeologoical excavation site,Zaralulu,33.3229,44.4823,3.0,Q389775,"""uncertain (mod. Tell al-Diba'i) : uncertain (mod. Tell Dhiba'i)""","""""""""148""""""""",Tall al-Dhiba‘i,Arabic,,Unknown,,,,,,,678313544.0,533501786.0,way,TDB,,,,,,,,,,",""Tall al-Dhiba‘i"",""Tall al-Dhiba‘i"",""Tall al-Dhiba‘i"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@33.3229/44.4823,""""""Tall al-Dhiba‘i"""""",Q389598",,,,TDB,148,3,Zaralulu,Tall al-Dhiba‘i,,,,,,,,uncertain (mod. Tell al-Diba'i) : uncertain (mod. Tell Dhiba'i),https://pleiades.stoa.org/places/678313544,https://www.openstreetmap.org/way/533501786,,,,,,,,,,44.4823,33.3229,,both
512,303.0,,Q389900,,169996.0,,,,,874740.0,ar:تل حميدي,Q7675924,,Tall Ḥamīdī,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.816/41.166,Tall Ḥamīdī,Q389598,,,,ancient location and modern archeologoical excavation site,Taidu,36.816,41.166,3.0,Q389900,,,Tall Ḥamīdī,Arabic,,تل حميدي,,,,,,,874740.0,567216082.0,node,TDU,169996.0,Q7675924,,,,,,,,",""Tall Ḥamīdī"",""Tall Ḥamīdī"",""Tall Ḥamīdī"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.816/41.166,""""""Tall Ḥamīdī"""""",Q389598",Q390048,Q6085880,Turlu Höyük,TDU,0,3,Taidu,Tall Ḥamīdī,تل حميدي,,,,,,,,https://pleiades.stoa.org/places/874740,https://www.openstreetmap.org/node/567216082,https://www.geonames.org/169996,,,,,,,,,41.1660,36.8160,,both
513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TDW,0,0,,,,,,,,,,Tel Duweihes,,,,,,,,,,,,,,,right_only
514,393.0,,Q389704,,,fa:تول گیلان,,,,,,,,Tūl-i Gīlān,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@37.7352/48.6069,Tūl-i Gīlān,Q389601,,,,ancient location and modern archeologoical excavation site,Unknown,37.7352,48.6069,1.0,Q389704,,,Tūl-i Gīlān,Farsi,,,,تول گیلان,,,,,,,,TEG,,,,,,,,,,",""Tūl-i Gīlān"",""Tūl-i Gīlān"",""Tūl-i Gīlān"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@37.7352/48.6069,""""""Tūl-i Gīlān"""""",Q389601",,,,TEG,0,1,,Tūl-i Gīlān,,,تول گیلان,,,,,,,,,,,,,,,,,48.6069,37.7352,,both
515,374.0,,Q389644,,10309119.0,,,,P671,687913.0,,,,Tel Hadid,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@31.9635/34.9517,Tel Hadid,Q389600,,,,Human settlement in Israel,Unknown,31.9635,34.9517,3.0,Q389644,,,Tel Hadid,Hebrew,,,,,,,תל חדיד,,687913.0,,,TEH,10309119.0,,,,,,,,,",""Tel Hadid"",""Tel Hadid"",""Tel Hadid"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@31.9635/34.9517,""""""Tel Hadid"""""",Q389600",,,,TEH,0,3,,Tel Hadid,,,,,,תל חדיד,,,https://pleiades.stoa.org/places/687913,,https://www.geonames.org/10309119,,,,,,,,,34.9517,31.9635,,both
